TotalFile:3900	PakTime:2010-4-26 18:54:34	PakTimeSave:4bd570ea	CRC:9ac01ea
Index	ID	Time	FileName	Size	InPakSize	ComprFlag	CRC
844	3c32c858	2009-9-23 18:30:20	\setting\battle\map\wulindahui\yuanshuaidian3.txt	24	24	0	7aa045da
845	3c6d23bc	2008-11-21 2:59:54	\setting\item\001\extern\signet\levelsetting.txt	17307	7156	4	1f6a6f61
846	3c711dff	2008-5-24 15:2:43	\setting\map\map_info\qianqionggong\trap\to_exit513.txt	153	79	4	d26707ba
847	3c778d9e	2008-12-15 18:33:40	\setting\map\map_info\wulingshan\trap\to_shennvfeng.txt	338	139	4	bdd1062b
848	3c8adbff	2009-9-7 19:25:20	\setting\npc\droprate\eventmanager\43_dropratecard.txt	105	105	0	ed30f2ae
849	3c90bbe4	2008-9-12 19:7:11	\setting\boss\xoyogame\muchao.ini	865	379	4	52ca8e65
850	3c9e3ad8	2007-6-9 12:54:47	\setting\map\map_info\hanshuigudu\trap\to_funiushan.txt	503	192	4	c464955f
851	3cc15f34	2008-4-15 14:12:27	\setting\map\map_info\xiangshuidong\npc\area3.txt	2197	916	4	8410283e
852	3ce054a6	2009-9-23 10:48:36	\setting\map\map_info\liangshanpo\info.txt	2968	832	4	77e366fe
853	3cf3ef66	2007-6-9 12:56:48	\setting\map\map_info\yuanshisenlin_2_shinei\trap\to_exit17.txt	251	120	4	5dbbc837
854	3cf82392	2008-3-14 17:1:42	\setting\map\map_info\linanfu\trap\to_lingyinsi.txt	139	79	4	ce49f0
855	3cf99494	2008-3-25 0:46:44	\setting\map\map_info\yanziwu_1_shinei\npc\jinguoshibing.txt	853	394	4	10060790
856	3d009338	2008-5-25 23:39:46	\setting\kin\kingame\room20\fixindex.txt	65	65	0	9d0eacaf
857	3d02f1ea	2008-10-27 15:47:36	\setting\map\map_info\jiayuguan\trap\to_dunhuanggucheng.txt	293	126	4	7130ce15
858	3d0a39ac	2007-8-30 14:18:44	\setting\map\map_info\bangyuanmidong\trap\to_longquancun.txt	209	95	4	fcb09ffa
859	3d15babc	2008-7-2 9:14:40	\setting\event\reaward\result.txt	223401	15252	4	7c1f553e
860	3d3aadb5	2007-7-16 17:37:39	\setting\map\map_info\huanhuaxi_shinei\trap\to_murenzhen2.txt	209	95	4	f8e79e0c
861	3d3c76e2	2007-9-4 20:12:54	\setting\map\map_info\dalifu_shinei\trap\to_guifeimishi.txt	167	84	4	517cba25
862	3d40f7e5	2007-6-14 14:4:13	\setting\map\map_info\bangyuanmidong\npc\yipintangdizi.txt	237	149	4	163b23f
863	3d42fed9	2009-6-15 10:27:48	\setting\baibaoxiang\rate_normal.txt	101	60	4	f3fba8e9
864	3d98fbf2	2008-5-24 15:20:14	\setting\map\map_info\yuanshisenlin_2_glu1c\trap\to_yuanshisenlin.txt	293	114	4	9737acbc
865	3da5d06c	2009-4-22 18:13:49	\setting\map\map_info\hailingwangmu\trap\trap9.txt	839	258	4	60a3b5f6
866	3daa8574	2008-4-15 10:47:54	\setting\map\map_info\huqiujianchi\npc\chujianbing.txt	321	197	4	323e3b98
867	3dae439b	2008-7-8 10:3:22	\setting\map\map_info\jianmenguan\trap\to_xiaoshigu.txt	377	135	4	9e77dbb
868	3db75ce6	2007-8-14 11:2:56	\setting\map\map_info\jiangeshudao\trap\to_tangshi.txt	223	102	4	b21c45f6
869	3dd0cbc4	2007-6-9 12:55:51	\setting\map\map_info\talin_2\trap\to_talin_1.txt	1385	405	4	8ed3db26
870	3dd2ff85	2008-5-24 15:2:43	\setting\map\map_info\liangxianglinyingzhang\trap\to_mishi.txt	83	54	4	b0c87ae5
871	3dea6b57	2009-1-4 10:21:31	\setting\map\map_info\baimanshan\trap\to_jitan4.txt	125	64	4	1639a37f
872	3dee4f6e	2007-6-9 12:55:27	\setting\map\map_info\longhuhuanjing_1_shinei\trap\to_exit23.txt	181	93	4	ba1f7621
873	3e2cf1f7	2009-9-23 18:30:20	\setting\battle\map\wulindahui\dayingeffect3.txt	156	104	4	afa89c75
874	3e2e027f	2009-1-4 9:52:2	\setting\map\map_info\hupanzhulin_1_zhzj\info.txt	456	322	4	4e2751af
875	3e310a2c	2008-11-27 21:22:33	\setting\map\map_info\changgemen_cefang1\npc\lanyixizuo.txt	139	96	4	b87edd88
876	3e95cfe4	2008-10-17 16:25:31	\setting\boss\merchanttask\merchantnpc.ini	379	215	4	5f91064b
877	3ea6d5f6	2009-6-18 11:6:56	\setting\mission\wlls\league_award\award_session_8_lv2.txt	1423	454	4	3bccd9a2
878	3eca0ea0	2008-3-12 22:39:52	\setting\map\map_info\huanhuaxi\trap\to_mayigu.txt	111	63	4	e3b34eef
879	3eee2d7f	2009-6-20 17:57:57	\setting\npc\droprate\qinling\f2_enemy.txt	253	175	4	1ac2627e
880	3ef10512	2007-8-23 16:18:46	\setting\map\map_info\juyanze\npc\jieyingbing.txt	1441	632	4	dfc734d5
881	3f046d8c	2008-7-25 17:46:27	\setting\boss\KinEctype\worldboss\75boss_shui\xiaobin_gaogong.ini	195	133	4	112b234e
882	3f0d2c99	2008-1-28 19:49:37	\setting\map\map_info\yonglezhen_shinei\info.txt	229	175	4	92bb7e25
883	3f18ff4a	2008-3-12 21:32:34	\setting\map\map_info\taozhugongyizhong\npc\sancengxiaoguai.txt	78	68	4	e68ac82a
884	3f2b0d22	2008-8-13 19:51:14	\setting\npc\droprate\guanfutongji\tongji_lv85.txt	1797	547	4	c96674f2
885	3f363929	2009-5-22 10:58:16	\setting\map\map_info\longzhoubisaichang\trap\pm6.txt	209	123	4	e607ee1e
886	3f3824b5	2008-7-8 10:3:22	\setting\map\map_info\longmenshiku\npc\mafu.txt	167	115	4	f6b6ef51
887	3f4644a4	2009-1-4 9:59:16	\setting\map\map_info\talin_2\info.txt	3950	1066	4	e3d139fb
888	3f4e5302	2008-5-22 16:16:41	\setting\map\map_info\zhanchang_xibei_fengxiang\trap\houying3_daying3_1.txt	447	200	4	399e1f5b
889	3f53acfa	2007-10-24 17:55:9	\setting\map\map_info\chamagudao\npc\area6.txt	713	355	4	c97f248
890	3f5e06ca	2009-1-4 9:56:50	\setting\map\map_info\menpaijingjichang_gaibang\info.txt	1331	432	4	ef11a7c6
891	3f6cd0ec	2008-1-28 19:42:41	\setting\map\map_info\bianjingfu_shinei\info.txt	229	175	4	92bb7e25
892	3fb5134c	2007-10-12 18:41:37	\setting\map\map_info\jiuyixi\npc\area3.txt	1973	820	4	5005f52f
893	3fc08e24	2007-9-29 16:4:44	\setting\map\map_info\zhanchang_xiagu_yangzhou\trap\daying1_houying1.txt	405	184	4	f843127c
894	3fe1054f	2009-1-4 9:49:31	\setting\map\map_info\chilechuan\info.txt	2404	777	4	f4686433
895	3ffa59bc	2009-9-16 19:52:59	\setting\battle\map\pingyuan\dajiang3.txt	68	59	4	69f0fa3d
896	40170001	2008-12-15 18:33:36	\setting\map\map_info\afanggongfeixu\trap\to_jianmenguan.txt	685	222	4	52d2f85e
897	402255ef	2008-4-8 17:16:41	\setting\map\map_info\zhendongmuyuan\npc\area1.txt	2953	1280	4	b17e10f
898	403204f4	2007-8-24 10:23:12	\setting\map\map_info\shamomigong\npc\mazei.txt	1007	473	4	3e6d99f2
899	4082dbe8	2008-5-25 23:39:47	\setting\map\map_info\shenmibaoku\trap\to_yunxuanjian.txt	391	137	4	9e51351e
900	40b5fe49	2007-12-22 10:26:12	\setting\battle\map\xiagu\qianying3.txt	123	92	4	8b0af881
901	41000f97	2009-5-22 10:58:16	\setting\map\map_info\longzhoubisaichang\trap\pm42.txt	363	130	4	fda608eb
902	412150b2	2007-9-29 16:4:44	\setting\map\map_info\zhanchang_xiagu_fengxiang\trap\qianying3_houying3.txt	433	191	4	ed6e45fb
903	412e08ca	2008-3-6 14:24:45	\setting\map\map_info\tianrenjiao\trap\to_yunzhongzhen.txt	335	121	4	d91ae777
904	412ecf56	2007-6-9 12:55:38	\setting\map\map_info\qingluodao\trap\to_qiuzhishui.txt	125	75	4	2b1a3dff
905	4141dbe2	2009-1-4 9:52:49	\setting\map\map_info\jingshe_mudi\info.txt	555	345	4	82fc366e
906	4151854b	2007-6-14 14:4:13	\setting\map\map_info\bangyuanmidong\npc\mabangwushi.txt	503	259	4	c917f8d7
907	4154c1dd	2009-7-27 9:14:0	\setting\mission\wlls\league_award\award_session_5_lv1.txt	666	343	4	3aeadf3b
908	41639812	2007-9-17 17:6:3	\setting\map\map_info\tianlongsi\trap\to_guizhufangjian.txt	153	77	4	25f28f3d
909	4163c04f	2007-6-9 12:55:42	\setting\map\map_info\qingluodao_shinei\trap\to_exit23.txt	181	93	4	ba1f7621
910	41799bec	2008-8-8 17:31:5	\setting\map\map_info\qianqionggongfuben\npc\enemy_3.txt	39	39	0	beff6b0a
911	417a262f	2007-6-14 14:4:22	\setting\map\map_info\dalifu\npc\wudujiaogaoshou.txt	78	57	4	3ee7f055
912	4183093e	2008-1-28 19:47:56	\setting\map\map_info\tangmen_shinei\info.txt	229	175	4	92bb7e25
913	41958717	2009-9-27 14:53:33	\setting\map\map_info\changjianghegu\info.txt	1579	592	4	10283c12
914	41c5c153	2010-4-12 15:57:23	\setting\map\forbiddenitem_mapstate.txt	2634	989	4	57beb01b
915	41d69d2c	2008-5-24 15:2:43	\setting\map\map_info\yinzhexiaowu\trap\to_exit510.txt	195	99	4	973e2c8f
916	41d860d9	2008-1-24 16:21:15	\setting\map\map_info\daliduanshi\trap\to_dalifu.txt	312	131	4	192a38ee
917	41f169d0	2008-3-17 16:11:30	\setting\map\map_info\qingluodao\npc\tianwangdizi.txt	97	74	4	a617a472
918	41fd3fc7	2008-9-12 19:7:11	\setting\boss\xoyogame\xiaxiaoqian.ini	1063	416	4	e1375afc
919	420d9e18	2008-5-25 23:39:45	\setting\kin\kingame\room04\difnpctemplet.txt	60	57	4	7f29f0c
920	42468dd3	2008-5-24 15:4:12	\setting\map\map_info\baihuazhen_2_chmyzh2\npc\cuiyanmendizi.txt	65	56	4	5627f6a0
921	424f54f0	2008-7-8 11:3:31	\setting\map\map_info\longmenshiku\npc\area4.txt	1749	797	4	b4271eb2
922	4268f756	2008-5-25 23:39:46	\setting\kin\kingame\room25\difnpctemplet.txt	60	57	4	1d81c7b1
923	42950855	2008-3-17 20:53:59	\setting\map\map_info\qingluodao\npc\area3.txt	2701	1130	4	c3f11c66
924	42c39e33	2008-11-20 9:46:11	\setting\map\map_info\fuliudong_luonv\trap\to_fuliudong.txt	335	144	4	459e8c1b
925	42cfabd1	2008-11-27 21:31:26	\setting\map\map_info\linanfu\trap\to_mishi.txt	181	82	4	ce9cf7ee
926	42d0bb4f	2009-6-26 18:1:18	\setting\map\map_info\afanggongfeixu\info.txt	3748	979	4	c25e0a02
927	42de72be	2010-4-9 21:21:13	\setting\event\jieri\20100501_laborday\npc_gen136.txt	55	55	0	347b007c
928	4308e06b	2008-4-25 16:25:31	\setting\map\map_info\diancangshan_shinei\trap\to_exit7.txt	335	145	4	19eecef1
929	430a0900	2008-12-19 22:45:29	\setting\map\map_info\afanggongfeixu\trap\to_xixiayipingtang.txt	517	184	4	32cf886b
930	4310a095	2007-6-9 12:56:35	\setting\map\map_info\yanziwu_1_shinei\trap\to_exit8.txt	279	131	4	43903f8e
931	4311fd6c	2010-3-24 10:18:6	\setting\partner\skillrule.txt	865	348	4	e32afc36
932	4315d5ef	2009-7-23 17:52:34	\setting\npc\droprate\baihutang\xiaoguai_7.txt	1080	427	4	2bea0df9
933	43228b42	2008-5-25 23:39:45	\setting\kin\kingame\room04\obstacletrap.txt	75	60	4	7aef0df9
934	432b8c1a	2010-4-16 11:55:12	\setting\item\001\other\mask_time.txt	1473	578	4	cc4c4255
935	43357323	2008-3-18 9:17:11	\setting\map\map_info\bingxuemigong_2\trap\to_bingxuemigong_1.txt	251	116	4	692c14fe
936	43419613	2008-6-5 16:18:42	\setting\map\map_info\cangjianshanzhuang\trap\cangjian.txt	208	92	4	bcd7be54
937	434aef7b	2009-1-4 10:14:12	\setting\npc\droprate\renwudiaoluo\jindi_lv5.txt	189	127	4	450cb40
938	43753d71	2008-3-20 15:27:30	\setting\map\map_info\dalifu\trap\to_erhaimoyan.txt	403	149	4	48ebb4f1
939	4375b1a6	2008-5-25 23:39:45	\setting\kin\kingame\room07\diftrap.txt	223	144	4	3f5aff53
940	43b608f4	2007-12-13 16:50:53	\setting\map\map_info\tangmen\trap\to_feicuihu.txt	351	167	4	3db48c6f
941	43bab54a	2009-9-23 18:30:20	\setting\battle\map\wulindahui\chefu1.txt	24	24	0	e8215af4
942	43c77469	2009-1-4 9:49:45	\setting\map\map_info\dalifu_huanggong\info.txt	891	455	4	bba2ce42
943	43d318d6	2008-6-27 21:57:52	\setting\event\manager\readme\readme_mappath.txt	545	355	4	1e4f73e3
944	43d9921f	2009-1-4 9:59:53	\setting\map\map_info\tangmenbieyuan_1\info.txt	1433	548	4	f134c1cd
945	43df7455	2009-6-20 17:57:46	\setting\map\map_info\qinshihuangling_1\npc\leader.txt	713	424	4	8d8e327d
946	43f25239	2008-3-17 16:11:30	\setting\map\map_info\qingluodao\npc\qiguaihuazi.txt	83	69	4	c3766d8d
947	44086103	2007-9-29 16:4:44	\setting\map\map_info\zhanchang_xiagu_yangzhou\trap\houying3_daying3.txt	391	182	4	d22bcec7
948	440ceafb	2009-9-22 17:17:3	\setting\map\map_info\baifumengjing\trap\to_lingbipo1.txt	181	93	4	2a9cc43a
949	4423daca	2008-1-28 19:43:24	\setting\map\map_info\daoxiangcun_shinei\info.txt	229	175	4	92bb7e25
950	4437214e	2008-11-27 21:22:33	\setting\map\map_info\changgemen\trap\xizuo.txt	447	167	4	fa51ac66
951	4438de37	2008-3-17 15:35:18	\setting\map\map_info\baihuazhen_2\npc\heiyirensl.txt	69	61	4	d3825d9d
952	444dda67	2008-12-17 10:25:53	\setting\map\map_info\erhaimoyan\trap\to_lingdong.txt	209	92	4	6cfed208
953	447231c7	2009-1-4 10:4:14	\setting\map\map_info\yipintangbingying\info.txt	1066	483	4	d062a6d3
954	4499761f	2008-3-17 16:21:27	\setting\map\map_info\yanziwu_1\npc\zhanma.txt	65	53	4	aab6a837
955	449c9dd9	2008-8-21 11:28:11	\setting\map\map_info\daoxiangcun\trap\to_shugangmijing.txt	221	113	4	c597ff14
956	44a43044	2008-7-25 17:45:54	\setting\boss\KinEctype\worldboss\75boss_tu.ini	1758	711	4	9e115317
957	44a653d9	2008-3-17 20:53:3	\setting\map\map_info\jinguohuangling_2\npc\tiefutuhuwei.txt	97	79	4	5add7dd8
958	44bf35a5	2009-11-13 16:2:44	\setting\item\001\equip\general\ring.txt	5907	1230	4	68a866b0
959	44d5c0f0	2010-1-18 16:26:20	\setting\task\task_question_lib.txt	6532	3224	4	88f42925
960	44e2b2c4	2008-5-25 23:39:46	\setting\map\map_info\shenmibaoku\trap\to_mima4.txt	338	146	4	38e8a8eb
961	45050e03	2008-1-28 19:44:45	\setting\map\map_info\hupanzhulin_3\info.txt	229	175	4	92bb7e25
962	4505d29d	2008-5-16 12:0:34	\setting\map\map_info\xiangshuidong\npc\bingshe.txt	251	170	4	6120292d
963	45142152	2009-10-10 18:2:45	\setting\map\map_info\zhanchang_pingyuan_xiangyang\trap\daying1_yewai.txt	1664	583	4	94f07f6b
964	451c08ab	2007-6-9 12:55:14	\setting\map\map_info\jiuyixi\trap\to_hanzhongqiushi.txt	97	55	4	dcdfa6a3
965	4536a106	2009-11-30 10:7:54	\setting\event\jieri\200812_xmas\snowman\xuerenguoguo\2_yangzhou.txt	1412	626	4	67cfbec8
966	4539da5a	2008-5-25 23:39:46	\setting\kin\kingame\room25\obstacletrap.txt	75	59	4	d24b6243
967	455527fd	2008-3-17 20:52:51	\setting\map\map_info\jinguohuangling_2\npc\area4.txt	881	441	4	f9883c9d
968	455bcbb9	2009-5-22 10:58:16	\setting\map\map_info\longzhoubisaichang\trap\pm41.txt	363	131	4	31c79d9a
969	455c892c	2007-8-13 20:55:15	\setting\map\map_info\jiangeshudao\trap\to_chengdufu.txt	517	170	4	edaf72c4
970	456cc48c	2009-9-27 14:53:55	\setting\map\map_info\meihualing\info.txt	1495	547	4	43f2086e
971	45803070	2008-8-8 17:31:5	\setting\map\map_info\qianqionggongfuben\npc\enemy_2.txt	390	237	4	ccbe06de
972	4583a13d	2008-12-15 18:33:38	\setting\map\map_info\mengguwangting\trap\to_juyanze.txt	335	121	4	f8be1a2b
973	458916b9	2008-3-17 20:53:55	\setting\map\map_info\qingluodao\npc\area1.txt	1063	488	4	7a4b8704
974	4599299b	2009-1-4 9:49:57	\setting\map\map_info\dasanguan\info.txt	2812	915	4	79b07a68
975	45a9909b	2009-1-4 9:52:40	\setting\map\map_info\jiguandong_shinei\info.txt	375	281	4	4ec5e972
976	45b28365	2008-5-25 23:39:46	\setting\map\map_info\shenmibaoku\trap\to_jisujian.txt	416	158	4	2c992f50
977	45b6d8b9	2007-6-9 12:54:11	\setting\map\map_info\baihuazhen_2\trap\to_chunmeiyazhu2.txt	139	75	4	499c6dc7
978	45bba8a2	2008-5-24 20:35:16	\setting\map\map_info\menpaijingjichang\trap\qiecuochangrukou_3.txt	181	87	4	95a08a5a
979	45cfdc7c	2008-7-25 17:46:27	\setting\boss\KinEctype\worldboss\75boss_shui\xiaobin_fuzhi2.ini	110	110	0	38cd7a56
980	45d9d818	2008-7-8 11:3:31	\setting\map\map_info\longmenshiku\npc\area2.txt	2449	1050	4	8e9bc71a
981	45ddd535	2007-6-9 12:55:42	\setting\map\map_info\qingluodao_shinei\trap\to_exit22.txt	223	110	4	fd19409e
982	45e6a3f8	2008-1-25 10:46:57	\setting\boss\boss_schedule.ini	1881	777	4	b4b50fc8
983	45fc1fb4	2009-1-4 10:21:32	\setting\map\map_info\baimanshan\trap\to_zhandou.txt	165	89	4	19cc85b7
984	45fff443	2008-12-15 18:33:40	\setting\map\map_info\taohuayuan\trap\to_wulingshan.txt	279	124	4	185c0a20
985	46001e0c	2007-8-16 21:21:4	\setting\map\map_info\longmenshiku\npc\area3.txt	2477	1046	4	faa59ba1
986	461013b4	2009-6-20 17:57:40	\setting\map\map_info\qinshihuangling_4\info.txt	1123	420	4	9e9de5fb
987	461b190f	2008-3-17 20:53:57	\setting\map\map_info\qingluodao\npc\area2.txt	643	324	4	9f0e9b1a
988	46581e35	2008-8-21 11:28:25	\setting\map\map_info\shugangmijing\trap\to_jianjudong.txt	260	110	4	237b58d6
989	4669d54d	2008-5-24 15:2:43	\setting\map\map_info\taihouqingong_2\trap\to_exit520.txt	265	120	4	68d77b7
990	4672971e	2008-3-12 22:40:4	\setting\map\map_info\xiangyangfu\trap\to_hanshuigudu.txt	363	130	4	c4a2dfe3
991	468add3c	2008-6-20 14:50:39	\setting\map\map_info\baihutangsanceng_2\info.txt	315	238	4	67a38b86
992	469b2299	2009-2-17 17:13:48	\setting\npc\droprate\baihutang\xiaoguai_6.txt	1020	393	4	433442e7
993	46ca1061	2007-6-9 12:55:25	\setting\map\map_info\longhuhuanjing_1\trap\to_weiju.txt	130	76	4	3eb0ea37
994	46f5a3dd	2010-4-16 10:32:5	\setting\fightskill\stateeffect.txt	41182	10137	4	b6f7cafc
995	46f653f7	2007-7-2 14:26:25	\setting\map\map_info\jinguohuangling_2\trap\to_gongshentai.txt	405	143	4	9ba45fc3
996	46f7d14b	2008-5-25 23:39:45	\setting\kin\kingame\room07\fixindex.txt	67	67	0	348827ce
997	46fe2a02	2009-1-4 9:47:54	\setting\map\map_info\baihuazhen_2_chmyzhhzh2\info.txt	696	400	4	7de76fcb
998	4703a897	2009-1-4 10:14:12	\setting\npc\droprate\renwudiaoluo\jindi_lv4.txt	188	132	4	1060dd1d
999	4709ce0a	2010-1-22 23:41:19	\setting\map\map_info\hl_yl_guizu\info.txt	1136	442	4	9adce224
1000	4713ae17	2009-1-4 10:1:20	\setting\map\map_info\wudangpai\info.txt	2470	898	4	734b04cb
1001	47304ad8	2009-1-4 9:56:48	\setting\map\map_info\menpaijingjichang_emei\info.txt	1331	431	4	1d2c854a
1002	47314d9b	2010-1-18 11:53:35	\setting\item\001\equip\general\cuff.txt	10892	1663	4	e2573220
1003	473be83f	2010-4-9 21:21:13	\setting\event\jieri\20100501_laborday\npc_gen135.txt	55	55	0	7ee27eb2
1004	47417c28	2008-5-22 16:16:23	\setting\battle\map\shangu\daying1_2.txt	123	85	4	67699d72
1005	475093d1	2010-2-1 23:4:20	\setting\task\linktask\type_select.txt	499	217	4	65f4f278
1006	477dd8cf	2007-12-13 16:50:55	\setting\map\map_info\tangmen\trap\to_jiangjincun.txt	419	165	4	2d9e45d9
1007	4789df98	2007-8-23 18:59:56	\setting\map\map_info\fenglingdu\trap\to_shamomigong.txt	349	122	4	555c1651
1008	47c3828d	2009-3-13 11:38:41	\setting\player\pkparam.ini	1271	669	4	24480b19
1009	47d0f654	2009-9-16 19:52:59	\setting\battle\map\pingyuan\shuaiqidian1.txt	123	83	4	2f1f1268
1010	47ec7856	2007-7-2 14:26:25	\setting\map\map_info\jinguohuangling_2\trap\to_jinguohuangling_1.txt	671	249	4	c85fa94b
1011	480d42ae	2009-2-27 23:11:39	\setting\mission\wlls\league_award\award_session_4_lv2.txt	1423	451	4	267e8c1e
1012	482c05c1	2008-5-22 16:16:36	\setting\map\map_info\zhanchang_shangu_xiangyang\trap\daying1_houying1.txt	325	159	4	f3d015fd
1013	4848a615	2008-5-24 15:17:18	\setting\map\map_info\yanziwu_1_wyxz\npc\gaibangdizi.txt	153	106	4	7cf12244
1014	48682600	2009-4-2 20:7:17	\setting\domainbattle\official.txt	197	134	4	38f5cd27
1015	48df147a	2008-1-28 19:46:10	\setting\map\map_info\longmenzhen_shinei\info.txt	229	175	4	92bb7e25
1016	48e57fe3	2008-5-25 23:39:46	\setting\map\map_info\shenmibaoku\trap\to_mima3.txt	338	140	4	853af81a
1017	4910f06a	2007-10-12 18:41:37	\setting\map\map_info\funiushan\trap\to_jiguandong.txt	223	100	4	1d87a871
1018	49157f51	2010-4-14 12:3:32	\setting\npc\droprate\droprate_fb_jingying.txt	270	181	4	e1b7b039
1019	491f7a66	2007-9-29 16:4:44	\setting\map\map_info\zhanchang_xiagu_fengxiang\trap\houying3_qianying3.txt	405	180	4	e8e9dc4f
1020	492509a7	2008-5-25 23:39:47	\setting\map\map_info\shenmibaoku\trap\to_zhuquejian.txt	416	155	4	a177d75d
1021	494a6996	2007-10-18 16:22:45	\setting\event\huihuangzhiguo\changjianghegu\seedposfile.txt	713	360	4	970568f5
1022	494b6ef0	2009-9-16 19:52:59	\setting\map\map_info\zhanchang_pingyuan_yangzhou\trap\houying1_daying1.txt	429	168	4	8b53ddaf
1023	4962c8b9	2010-1-22 23:41:28	\setting\map\map_info\hl_yl_wanghou\info.txt	1128	427	4	d75ce743
1024	4966cba5	2008-5-24 15:4:12	\setting\map\map_info\baihuazhen_2_gy2\trap\to_baihuazhen.txt	139	76	4	df9e178c
1025	498e4639	2008-3-12 22:40:4	\setting\map\map_info\xiangyangfu\trap\to_jianmenguan.txt	507	189	4	764c3f22
1026	49928234	2007-8-16 21:21:4	\setting\map\map_info\longmenshiku\npc\area1.txt	2253	989	4	bc92d4a2
1027	499eb7eb	2009-5-22 10:58:15	\setting\map\map_info\longzhoubisaichang\trap\pm40.txt	405	146	4	5c3bfde4
1028	49a3de5d	2008-3-25 0:47:16	\setting\map\map_info\yuanshisenlin_2\trap\to_shedong.txt	195	93	4	865ad164
1029	49b35d7e	2008-3-17 20:52:49	\setting\map\map_info\jinguohuangling_2\npc\area3.txt	783	386	4	32b32d4e
1030	49c505a0	2008-5-25 23:39:45	\setting\kin\kingame\room08\diftrap.txt	262	164	4	ffd6fd3c
1031	49fa55ae	2008-12-15 18:33:40	\setting\map\map_info\wulingshan\trap\to_taohuayuan.txt	307	113	4	f0c71579
1032	49ff010d	2009-2-17 17:13:44	\setting\npc\droprate\baihutang\xiaoguai_4.txt	958	396	4	4f902a6f
1033	4a093053	2009-2-17 17:13:46	\setting\npc\droprate\baihutang\xiaoguai_5.txt	958	395	4	757971ba
1034	4a149e27	2010-4-9 21:21:14	\setting\npc\droprate\loaryday\boss_huo.txt	105	105	0	f063b371
1035	4a4679b1	2008-5-24 15:2:43	\setting\map\map_info\qianqionggong\npc\qiaozhuangdejinjun.txt	237	143	4	bbdaa072
1036	4a4dc0b8	2008-8-29 16:53:50	\setting\map\map_info\funiushanhoushan\trap\to_xuanbingtan.txt	403	157	4	d27d09fa
1037	4a58e5d2	2008-9-27 10:16:24	\setting\map\map_info\linanfu_houyuan\npc\qiangshou.txt	153	106	4	6c99ca91
1038	4a5a6c2f	2007-12-22 10:26:9	\setting\battle\map\xiagu\qianying1.txt	123	82	4	bbad350a
1039	4a8a7162	2008-12-15 18:33:36	\setting\map\map_info\dunhuanggucheng\trap\to_yueyaquan.txt	601	197	4	7da8bc18
1040	4a8ebfac	2008-3-17 15:43:54	\setting\map\map_info\hupanzhulin_1\npc\xingxiongzhet.txt	55	53	4	bfd49198
1041	4ab54bcc	2008-5-22 16:16:23	\setting\battle\map\shangu\daying1_1.txt	123	86	4	4d1d0d7d
1042	4ac512a3	2009-1-4 10:14:12	\setting\npc\droprate\renwudiaoluo\jindi_lv3.txt	186	131	4	c58baec5
1043	4ae952fb	2009-1-4 10:1:26	\setting\map\map_info\wudujiao\info.txt	5065	1357	4	a797a241
1044	4b0101b0	2010-4-9 21:21:13	\setting\event\jieri\20100501_laborday\npc_gen134.txt	55	55	0	f6d8cbbd
1045	4b776600	2007-7-16 16:59:47	\setting\map\map_info\hanshuigudu_shinei\trap\to_gaibangfenduo2.txt	153	81	4	92e2e95d
1046	4b8440f4	2008-7-25 12:38:37	\setting\map\map_info\erhaimoyan\npc\jianzei.txt	55	52	4	923f50c
1047	4b8c9f7f	2008-1-10 14:26:5	\setting\map\map_info\wudangpai\trap\to_tianzhufeng.txt	299	114	4	611bd2af
1048	4ba5e2fd	2009-1-4 9:55:1	\setting\map\map_info\linanfu_zhulijing\info.txt	799	418	4	fd364b4f
1049	4bb9fbdb	2009-6-20 17:57:41	\setting\map\map_info\qinshihuangling_5\info.txt	529	300	4	25cf5b3b
1050	4bc671ad	2007-6-9 12:56:35	\setting\map\map_info\yanziwu_1_shinei\trap\to_exit6.txt	391	182	4	ce9ecf01
1051	4bdfe476	2007-10-11 10:49:18	\setting\map\map_info\yanziwu_1\trap\to_menghuxiang1.txt	299	119	4	eed8d7f3
1052	4be78020	2009-8-24 10:0:11	\setting\event\compensate\compensate_common.txt	6268	3372	4	cc7f6777
1053	4c01fb73	2009-1-4 10:21:30	\setting\map\map_info\baimanshan\npc\xuetu.txt	65	63	4	24d1ad76
1054	4c0de3c0	2008-10-24 14:57:50	\setting\map\map_info\liansaihuichang\npc\wupinbaoguanren.txt	69	62	4	4a2fc85d
1055	4c0dfc07	2007-6-14 14:4:56	\setting\map\map_info\longmenshiku\trap\to_fenglingdu.txt	601	197	4	7461d444
1056	4c31a9dc	2008-7-25 12:38:37	\setting\map\map_info\erhaimoyan\npc\xuefengteng.txt	55	51	4	807c8ea1
1057	4c3cef70	2008-5-9 14:42:40	\setting\map\map_info\jiangeshudao\npc\area4.txt	1973	893	4	206bf7b8
1058	4c474ac7	2007-8-30 14:18:45	\setting\map\map_info\xixiahuangling\trap\to_shamomigong.txt	209	103	4	afadb2c
1059	4c63805d	2009-1-4 10:1:49	\setting\map\map_info\wulinleitai_xiangyang\info.txt	352	254	4	987159b
