GATEWAY_NAME	ACCOUNT	ITEM_TYPE	ITEM_LEVEL	TOTAL_MONEY_AMOUNT	TIME_LIMIT
gate0110	53401517758258	301994191	1	80	43200
gate0110	xuzishuo5266003	301994073	1	40	43200
gate0110	babyliuliu002	301994100	1	8	43200
gate0110	383637473	301994192	1	80	43200
gate0110	jiaziyu1968@163.com	301994191	1	80	43200
gate0110	wyhang1983	301994191	1	80	43200
gate0110	rq2d3xjg	301994191	1	80	43200
gate0110	wisun.dd2	301994192	1	80	43200
gate0110	13487409517	301994191	1	80	43200
gate0110	13908809374	301994191	1	80	43200
gate0110	3392593cj	301994191	1	80	43200
gate0110	wuydi127	301994192	1	80	43200
gate0110	kingjenboy7	301994191	1	80	43200
gate0110	789_qaz	301994192	1	80	43200
gate0110	wangsen84130	301994191	1	80	43200
gate0110	pinksanly519	301994074	3	215	43200
gate0110	jsqianglie05	301994100	1	8	43200
gate0110	xhp215	301994192	1	80	43200
gate0110	jksdl1978	301994074	2	120	43200
gate0110	47017548	301994192	1	80	43200
gate0110	liyangbin0218	301994191	1	80	43200
gate0110	sharenxa	301994100	1	8	43200
gate0110	hwf030304	301994192	1	80	43200
gate0110	wangchuan2556568	301994192	1	80	43200
gate0110	iloveyu815	301994191	1	80	43200
gate0110	ayugold88888	301994100	1	8	43200
gate0110	songxue5201314	301994191	1	80	43200
gate0110	p5615125	301994192	1	80	43200
gate0110	5331974	301994191	1	80	43200
gate0110	xf12156	301994192	1	80	43200
gate0110	haohaoxiansheng01	301994100	1	8	43200
gate0110	3383544	301994073	1	40	43200
gate0110	zzjjrongrong	301994191	1	80	43200
gate0110	31949143	301994192	1	80	43200
gate0110	lp54400132	301994191	1	80	43200
gate0110	davecn007	301994191	1	80	43200
gate0110	imhaha@yeah.net	301994191	1	80	43200
gate0110	superdarb2	301994191	1	80	43200
gate0110	god8610281	301994055	1	36	43200
gate0110	mx6688928	301994192	1	80	43200
gate0110	836151058a	301994192	1	80	43200
gate0110	kingjenboy1	301994191	1	80	43200
gate0110	qm19761031	301994192	1	80	43200
gate0110	dengx530	301994192	1	80	43200
gate0110	zhujinlongsina@.com	301994191	1	80	43200
gate0110	158165602	301994192	1	80	43200
gate0110	znp_71@sohu.cn	301994192	1	80	43200
gate0110	zhangaiying613	301994192	1	80	43200
gate0110	465215025	301994192	1	80	43200
gate0110	wuya4502396161	301994100	1	8	43200
gate0110	ZSF1599002	301994192	1	80	43200
gate0110	pinksanly519	301994074	3	215	43200
gate0110	york19810216	301994192	1	80	43200
gate0110	hj_mark	301994191	1	80	43200
gate0110	33466293	301994074	1	40	43200
gate0110	feng92725	301994191	1	80	43200
gate0110	3383544	301994074	1	40	43200
gate0110	3383544	301994074	1	40	43200
gate0110	yy68345560	301994191	1	80	43200
gate0110	wshy86351869	301994055	3	540	43200
gate0110	ksdd0865137	301994192	1	80	43200
gate0110	feifang19	301994192	1	80	43200
gate0110	kyozhdgtl1	301994191	1	80	43200
gate0110	iou5201980	301994191	1	80	43200
gate0110	tiandandanyx	301994191	1	80	43200
gate0110	ayugold88	301994100	1	8	43200
gate0110	xhsdwl22@yahoo.com.cn	301994192	1	80	43200
gate0110	slyzjy	301994192	1	80	43200
gate0110	zggd4	301994192	1	80	43200
gate0110	huafa581@163.com	301994192	1	80	43200
gate0110	xuly0917	301994191	1	80	43200
gate0110	ysq119119	301994191	1	80	43200
gate0110	13913955950	301994191	1	80	43200
gate0110	yinjian1386662	301994192	1	80	43200
gate0110	3383544	301994073	1	40	43200
gate0501	maoyanhua22	301994192	1	80	43200
gate0501	haxiaoma	301994074	2	120	43200
gate0501	yuanminya2006	301994191	1	80	43200
gate0501	qcjok	301994192	1	80	43200
gate0501	houguohui2008	301994074	2	120	43200
gate0501	tangweiguo2662696	301994192	1	80	43200
gate0501	jy609399@163.com	301994055	1	36	43200
gate0501	sa111111111sa	301994074	2	120	43200
gate0501	jiangguimiao1	301994191	1	80	43200
gate0501	yinmingyue3	301994100	1	8	43200
gate0501	a20081421	301994192	1	80	43200
gate0501	girllllll	301994100	1	8	43200
gate0501	dong3312539	301994100	1	8	43200
gate0501	huoyaming001	301994192	1	80	43200
gate0501	4353220001	301994191	1	80	43200
gate0501	shacha_123	301994192	1	80	43200
gate0501	lpzhl121	301994192	1	80	43200
gate0501	wuyankai000	301994191	1	80	43200
gate0501	zhaoaiyan15	301994191	1	80	43200
gate0501	syllonglong12	301994074	2	120	43200
gate0501	houguohui2008	301994073	2	120	43200
gate0501	648855728	301994192	1	80	43200
gate0501	13950252820	301994192	1	80	43200
gate0501	jinliangjx1	301994191	1	80	43200
gate0501	hqyzjqhqy	301994191	1	80	43200
gate0501	sa111111111sa	301994073	2	120	43200
gate0501	xifu5	301994191	1	80	43200
gate0501	zhangyu.526	301994191	1	80	43200
gate0501	12929010a	301994192	1	80	43200
gate0501	zb51327777	301994191	1	80	43200
gate0501	jilili125	301994191	1	80	43200
gate0501	wyaisini008	301994191	1	80	43200
gate0501	acaoxiaojiang@123.com	301994192	1	80	43200
gate0501	fendou658866	301994191	1	80	43200
gate0501	mjx2009love	301994191	1	80	43200
gate0501	wuyankai000	301994192	1	80	43200
gate0501	77552489	301994191	1	80	43200
gate0501	lyg216181	301994055	1	36	43200
gate0501	eduhen	301994192	1	80	43200
gate0501	w273057419	301994191	1	80	43200
gate0501	134648590911	301994192	1	80	43200
gate0501	yinmingyue3	301994100	1	8	43200
gate0501	89003349002	301994191	1	80	43200
gate0501	qinzhen0825	301994191	1	80	43200
gate0501	a13832755255	301994191	1	80	43200
gate0501	caoq1980	301994191	1	80	43200
gate0501	lm5534709	301994191	1	80	43200
gate0501	sa111111111sa	301994073	3	215	43200
gate0501	402132566liunai	301994074	2	120	43200
gate0501	ai78767486	301994192	1	80	43200
gate0501	songbining1	301994192	1	80	43200
gate0501	jasonsea2008	301994192	1	80	43200
gate0501	viqbaihaorai13	301994100	1	8	43200
gate0501	yn19821015	301994191	1	80	43200
gate0501	piao195601	301994191	1	80	43200
gate0501	m7570712	301994100	1	8	43200
gate0501	wangjiawsn	301994191	1	80	43200
gate0501	felix0015	301994192	1	80	43200
gate0501	k52600621	301994191	1	80	43200
gate0501	gongpingqhd12	301994192	1	80	43200
gate0501	lyg216181	301994055	1	36	43200
gate0501	lyg216181	301994055	1	36	43200
gate0501	xiazongyan15	301994191	1	80	43200
gate0501	3227012	301994191	1	80	43200
gate0501	zhaoyiying30	301994192	1	80	43200
gate0501	13586691910	301994191	1	80	43200
gate0501	caoq1980	301994192	1	80	43200
gate0501	l7570712	301994192	1	80	43200
gate0501	5848334	301994192	1	80	43200
gate0501	zhyfelix1	301994191	1	80	43200
gate0501	402132566liunai	301994073	2	120	43200
gate0501	wht741204	301994191	1	80	43200
gate0501	hl2165459	301994100	1	8	43200
gate0501	tsq84944887	301994191	1	80	43200
gate0501	liop944	301994191	1	80	43200
gate0501	lengshuli	301994191	1	80	43200
gate0501	gongpingqhd12	301994191	1	80	43200
gate0501	lyg216181	301994055	1	36	43200
gate0501	fwb12345685	301994192	1	80	43200
gate0501	wangjing770601	301994102	1	1000	43200
gate0501	qinzhen0825	301994192	1	80	43200
gate0501	jy609399@163.com	301994055	1	36	43200
gate0501	jy609399@163.com	301994055	1	36	43200
gate0501	14201446	301994192	1	80	43200
gate0501	116993651	301994073	2	120	43200
gate0501	wq0850	301994192	1	80	43200
gate0501	453558598	301994192	1	80	43200
gate0501	yinmingyue3	301994100	1	8	43200
gate0501	xiebobode5	301994192	1	80	43200
gate0501	jilili125	301994192	1	80	43200
gate0501	dong3312539	301994100	1	8	43200
gate0501	H274071746	301994073	2	120	43200
gate0501	wangjing770601	301994102	2	10000	43200
gate0501	k52600621	301994192	1	80	43200
gate0501	wangjiawsn	301994192	1	80	43200
gate0501	fanfudan01	301994192	1	80	43200
gate0501	girllllll	301994100	1	8	43200
gate0501	313610390	301994192	1	80	43200
gate0501	huochexia1234	301994191	1	80	43200
gate0501	rzhouwei	301994191	1	80	43200
gate0501	jy609399@163.com	301994055	1	36	43200
gate0501	syllonglong12	301994073	2	120	43200
gate0501	zhang187374940	301994191	1	80	43200
gate0501	tangweiguo2662696	301994191	1	80	43200
gate0501	wanglei2219682	301994055	1	36	43200
gate0501	weili_2008	301994192	1	80	43200
gate0501	lyg216181	301994055	1	36	43200
gate0501	lyg216181	301994055	1	36	43200
gate0501	lyg216181	301994055	1	36	43200
gate0501	24314257	301994191	1	80	43200
gate0501	576824443	301994192	1	80	43200
gate0501	wangjing770601	301994102	2	10000	43200
gate0501	lyg216181	301994055	1	36	43200
gate0501	mamingjun22333	301994191	1	80	43200
gate0501	jilili521	301994192	1	80	43200
gate0501	DYCYFZW136	301994191	1	80	43200
gate0501	haxiaoma	301994074	2	120	43200
gate0501	sundidi1619	301994191	1	80	43200
gate0501	houguohui2008	301994074	2	120	43200
gate0501	jy609399@163.com	301994055	1	36	43200
gate0501	jieyueai	301994055	1	36	43200
gate0501	402132566liunai	301994074	2	120	43200
gate0501	lvchangjun3	301994192	1	80	43200
gate0501	girllllll	301994100	1	8	43200
gate0501	sd2323767	301994192	1	80	43200
gate0501	viqbaihaorai13	301994100	1	8	43200
gate0501	per_ydcr	301994191	1	80	43200
gate0501	919367wxs	301994192	1	80	43200
gate0501	swq403338488	301994192	1	80	43200
gate0501	zb7691023	301994191	1	80	43200
gate0501	kangna1981	301994196	1	1880	43200
gate0501	fanfudan01	301994191	1	80	43200
gate0501	weichao5584607	301994191	1	80	43200
gate0501	hao19861107	301994191	1	80	43200
gate0501	54368802	301994192	1	80	43200
gate0501	houguohui2008	301994074	2	120	43200
gate0501	394363188	301994191	1	80	43200
gate0501	xzh156187567	301994191	1	80	43200
gate0501	wbplay778877	301993985	7	2240	43200
gate0501	5910567	301994192	1	80	43200
gate0501	wangjing770601	301994102	2	10000	43200
gate0501	4353220001	301994192	1	80	43200
gate0501	13910697882	301994192	1	80	43200
gate0501	sdqdwzq65	301994192	1	80	43200
gate0501	lyg216181	301994055	1	36	43200
gate0501	lyg216181	301994055	1	36	43200
gate0501	lyg216181	301994055	1	36	43200
gate0501	liucheng5917	301994191	1	80	43200
gate0501	liaoyang921	301994191	1	80	43200
gate0501	liaishou512	335548879	1	20	43200
gate0501	deyyss520	301994191	1	80	43200
gate0501	houguohui2008	301994192	1	80	43200
gate0501	woshinidie9905	301994191	1	80	43200
gate0501	hcsjwang1	301994192	1	80	43200
gate0501	jy609399@163.com	301994055	1	36	43200
gate0501	jy609399@163.com	301994055	1	36	43200
gate0501	applelovey	301994192	1	80	43200
gate0501	jy609399@163.com	301994055	1	36	43200
gate0501	tangshanxinqu789	301994055	4	1480	43200
gate0501	sa111111111sa	301994074	2	120	43200
gate0501	syllonglong12	301994073	2	120	43200
gate0501	xiaojingqaz2008	301994192	1	80	43200
gate0501	330414950	301994192	1	80	43200
gate0501	jianwei8066	301994202	1	50	43200
gate0501	gongbenguo9	301994192	1	80	43200
gate0501	liaoyang921	301994192	1	80	43200
gate0501	shiker	301994191	1	80	43200
gate0501	lyg216181	301994055	1	36	43200
gate0501	wangjing770601	301994102	2	10000	43200
gate0501	wangjing770601	301994102	2	10000	43200
gate0501	zhangyu.526	301994192	1	80	43200
gate0501	13910697882	301994191	1	80	43200
gate0501	girllllll	301994100	1	8	43200
gate0501	lsf1022ss	301994191	1	80	43200
gate0501	wangjing770601	301994102	1	1000	43200
gate0501	xiaotungao	301994192	1	80	43200
gate0501	omarlang	301994191	1	80	43200
gate0501	haxiaoma	301994073	2	120	43200
gate0501	haxiaoma	301994074	2	120	43200
gate0501	chen8833725	301994191	1	80	43200
gate0501	402132566liunai	301994074	2	120	43200
gate0501	songbining0	301994191	1	80	43200
gate0501	wht741204	301994192	1	80	43200
gate0501	syllonglong12	301994073	2	120	43200
gate0501	laoyezi8888	301994191	1	80	43200
gate0501	tsq84944887	301994192	1	80	43200
gate0501	yingwen159	301994192	1	80	43200
gate0501	zhaomeng0917	301994192	1	80	43200
gate0501	273415063	301994191	1	80	43200
gate0501	eduhen	301994191	1	80	43200
gate0501	k52600624	301994191	1	80	43200
gate0501	yangjqkhei	301994191	1	80	43200
gate0501	50325891	301994191	1	80	43200
gate0501	luanlei29	301994192	1	80	43200
gate0501	houguohui2008	301994074	2	120	43200
gate0501	sa111111111sa	301994074	2	120	43200
gate0501	sa111111111sa	301994073	2	120	43200
gate0501	yangrunguo520	301994191	1	80	43200
gate0501	563138589	301994192	1	80	43200
gate0501	jjff123@163.com	301994191	1	80	43200
gate0501	shiker	301994192	1	80	43200
gate0501	ailodess	301994192	1	80	43200
gate0501	tang_446896814	301994191	1	80	43200
gate0501	qq482666	301994191	1	80	43200
gate0501	250449285	301994073	1	40	43200
gate0501	lyg216181	301994055	1	36	43200
gate0501	girllllll	301994100	1	8	43200
gate0501	fwb12345685	301994191	1	80	43200
gate0501	H274071746	301994192	1	80	43200
gate0501	xudong79aa	301994192	1	80	43200
gate0501	tang_446896814	301994192	1	80	43200
gate0501	cuibin348jg	301994192	1	80	43200
gate0501	xiazongyan15	301994192	1	80	43200
gate0501	gongbenguo9	301994191	1	80	43200
gate0501	89003349001	301994192	1	80	43200
gate0501	xywangxingxing666	301994191	1	80	43200
gate0501	hao19861107	301994192	1	80	43200
gate0501	zq89875338	301994192	1	80	43200
gate0501	TB673501	301994192	1	80	43200
gate0501	1094269513	301994191	1	80	43200
gate0501	xiaoxia600666	301994192	1	80	43200
gate0501	ssdlyzsun	301994191	1	80	43200
gate0501	lyn286604398	301994191	1	80	43200
gate0501	qwert3875	301994192	1	80	43200
gate0501	ct72256@163.com	301994192	1	80	43200
gate0501	xudong79aa	301994191	1	80	43200
gate0501	xpb156187567	301994191	1	80	43200
gate0501	WXJMXX	301994191	1	80	43200
gate0501	jhtssrs	301994192	1	80	43200
gate0501	50325891	301994192	1	80	43200
gate0501	lpwxc121	301994192	1	80	43200
gate0501	girllllll	301994100	1	8	43200
gate0501	H274071746	301994191	1	80	43200
gate0501	12929010a	301994191	1	80	43200
gate0501	clzsc999	301994192	1	80	43200
gate0501	jianwei8066	301994202	1	50	43200
gate0501	czlfy2008@sohu.com	301994192	1	80	43200
gate0501	girllllll	301994191	1	80	43200
gate0501	5848334	301994191	1	80	43200
gate0501	jy609399@163.com	301994055	1	36	43200
gate0501	kstg4908667	301994192	1	80	43200
gate0501	sa111111111sa	301994074	2	120	43200
gate0501	maoyanhua22	301994191	1	80	43200
gate0501	sa111111111sa	301994073	2	120	43200
gate0501	nalaopo003	301994192	1	80	43200
gate0501	DYCYFZW136	301994192	1	80	43200
gate0501	yinmingyue3	301994100	1	8	43200
gate0501	402132566liunai	301994191	1	80	43200
gate0501	402132566liunai	301994073	2	120	43200
gate0501	lpwxc121	301994191	1	80	43200
gate0501	dapeng900415	301994192	1	80	43200
gate0501	ct72256@163.com	301994191	1	80	43200
gate0501	viqbaihaorai13	301994100	1	8	43200
gate0501	zb7691023	301994192	1	80	43200
gate0501	24314257	301994192	1	80	43200
gate0501	lz_147258369	301994192	1	80	43200
gate0501	lyg216181	301994055	1	36	43200
gate0501	lyg216181	301994055	1	36	43200
gate0501	KSTG4461895	301994191	1	80	43200
gate0501	baizhongsheng1982	301994191	1	80	43200
gate0501	jy609399@163.com	301994055	1	36	43200
gate0501	13950252820	301994191	1	80	43200
gate0501	jiyuxiang1986	301994192	1	80	43200
gate0501	hou58989293	301994191	1	80	43200
gate0501	haxiaoma	301994073	2	120	43200
gate0501	haxiaoma	301994191	1	80	43200
gate0501	sa111111111sa	301994073	2	120	43200
gate0501	89003349002	301994192	1	80	43200
gate0501	sa111111111sa	301994073	3	215	43200
gate0501	lxf0329	301994192	1	80	43200
gate0501	55957794@qq.com	301994192	1	80	43200
gate0501	qwert3875	301994191	1	80	43200
gate0501	yinmingyue3	301994100	1	8	43200
gate0501	qq123933180	301994191	1	80	43200
gate0501	sxzzjt1977	301994191	1	80	43200
gate0501	huoyaming001	301994191	1	80	43200
gate0501	huihuangwangcao	301994191	1	80	43200
gate0501	zb51327777	301994192	1	80	43200
gate0501	357663711ht	301994191	1	80	43200
gate0501	lm7872000	301994192	1	80	43200
gate0501	haxiaoma	301994074	2	120	43200
gate0501	jy609399@163.com	301994055	1	36	43200
gate0501	jy609399@163.com	301994055	1	36	43200
gate0501	22520220	301994191	1	80	43200
gate0501	xiebobode5	301994191	1	80	43200
gate0501	yuanminya2006	301994192	1	80	43200
gate0501	viqbaihaorai13	301994100	1	8	43200
gate0501	whxmm879791	301994192	1	80	43200
gate0501	dong3312539	301994100	1	8	43200
gate0501	felix0015	301994191	1	80	43200
gate0501	wangjing770601	301993985	9	28800	43200
gate0501	czlfy2008@sohu.com	301994191	1	80	43200
gate0501	13937365559	301994192	1	80	43200
gate0501	feng52035	301994191	1	80	43200
gate0501	we@@222	301994191	1	80	43200
gate0501	a3318382	301994192	1	80	43200
gate0501	lyg216181	301994055	1	36	43200
gate0501	134648590911	301994191	1	80	43200
gate0501	omarlang	301994192	1	80	43200
gate0501	yuanyong0723	301994192	1	80	43200
gate0501	wq0850	301994055	2	180	43200
gate0501	luanlei29	301994191	1	80	43200
gate0501	zq89875338	301994191	1	80	43200
gate0501	wq0850	301994191	1	80	43200
gate0501	zhyfelix1	301994192	1	80	43200
gate0501	114630128	301994192	1	80	43200
gate0501	marvin850924	301994191	1	80	43200
gate0501	mamingjun22333	301994192	1	80	43200
gate0501	7229877xr	301994191	1	80	43200
gate0501	zjf7008	301994191	1	80	43200
gate0501	55957794@qq.com	301994191	1	80	43200
gate0501	acaoxiaojiang@123.com	301994191	1	80	43200
gate0501	lyg216181	301994055	1	36	43200
gate0501	tnbyygysset125	301994191	1	80	43200
gate0501	lb7616599	301994191	1	80	43200
gate0501	lpzhl121	301994191	1	80	43200
gate0501	41681488	301994191	1	80	43200
gate0501	jy609399@163.com	301994055	1	36	43200
gate0501	jy609399@163.com	301994055	1	36	43200
gate0501	jieyueai	301994055	1	36	43200
gate0501	zrd1983	301994192	1	80	43200
gate0501	330414950	301994191	1	80	43200
gate0501	azxt2009	301994055	4	1480	43200
gate0501	a20081421	301994191	1	80	43200
gate0501	syllonglong12	301994073	2	120	43200
gate0501	wanglei2219682	301994055	1	36	43200
gate0501	zhangzhe97	301994191	1	80	43200
gate0501	404519741	301994192	1	80	43200
gate0501	wyaisini008	301994192	1	80	43200
gate0501	jhtssrs	301994191	1	80	43200
gate0501	yangjqkhei	301994192	1	80	43200
gate0501	jinghuicheng123	301994192	1	80	43200
gate0501	lyg216181	301994055	1	36	43200
gate0501	lyg216181	301994055	1	36	43200
gate0501	girllllll	301994100	1	8	43200
gate0501	919367wxs	301994191	1	80	43200
gate0501	dream_yf@163.com	301994191	1	80	43200
gate0501	lxf0329	301994191	1	80	43200
gate0501	5864910	301994191	1	80	43200
gate0501	402132566liunai	301994073	2	120	43200
gate0501	39314297@qq.com	301994191	1	80	43200
gate0501	jwjx111	301994192	1	80	43200
gate0501	jinliangjx1	301994192	1	80	43200
gate0501	lz_147258369	301994191	1	80	43200
gate0501	huihuangwangcao	301994192	1	80	43200
gate0501	TB673501	301994191	1	80	43200
gate0501	yuhao781212	301994192	1	80	43200
gate0501	sxzzjt1977	301994192	1	80	43200
gate0501	13843579799	301994192	1	80	43200
gate0501	yn19821015	301994192	1	80	43200
gate0501	baizhongsheng1982	301994192	1	80	43200
gate0501	xiaoxia600665	301994192	1	80	43200
gate0501	dwzss12	301994191	1	80	43200
gate0501	deyyss520	301994192	1	80	43200
gate0501	houguohui2008	301994074	2	120	43200
gate0501	40774155	301994055	1	36	43200
gate0501	402132566liunai	301994074	2	120	43200
gate0501	402132566liunai	301994073	2	120	43200
gate0501	116993651	301994074	2	120	43200
gate0501	zhaolei8616	301994191	1	80	43200
gate0501	zhangjiannan1982	301994191	1	80	43200
gate0501	zhangzhe97	301994192	1	80	43200
gate0501	WXJMXX	301994192	1	80	43200
gate0501	mjx2009love	301994192	1	80	43200
gate0501	273415063	301994192	1	80	43200
gate0501	girllllll	301994100	1	8	43200
gate0501	576824443	301994191	1	80	43200
gate0501	piao195601	301994192	1	80	43200
gate0501	caonmmdbaa	301994055	1	36	43200
gate0501	duan19861203	301994192	1	80	43200
gate0501	ssdlyzsun	301994192	1	80	43200
gate0501	13586691910	301994192	1	80	43200
gate0501	54368802	301994191	1	80	43200
gate0501	houguohui2008	301994191	1	80	43200
gate0501	jjff123@163.com	301994192	1	80	43200
gate0501	l7570712	301994191	1	80	43200
gate0501	songbining	301994192	1	80	43200
gate0501	sa111111111sa	301994074	3	215	43200
gate0501	402946573	301994192	1	80	43200
gate0501	yu34423007	301994192	1	80	43200
gate0501	89003349007	301994191	1	80	43200
gate0501	sa111111111sa	301994192	1	80	43200
gate0501	girllllll	301994100	1	8	43200
gate0501	5910567	301994191	1	80	43200
gate0501	dapeng900415	301994191	1	80	43200
gate0501	H274071746	301994074	2	120	43200
gate0501	per_ydcr	301994192	1	80	43200
gate0501	m7570712	301994100	1	8	43200
gate0501	77552489	301994192	1	80	43200
gate0501	13937365559	301994191	1	80	43200
gate0501	zhaoyiying30	301994191	1	80	43200
